6677	2	-3.9436098414592213	-5.102681392779151	-0.21232961637636658	6.536110581743976	-6.298125843599569	0.726640540809799	-6.053203091812525	4.160385562329936																																																																																				
6422	1	4.695058705805341	2.2969588510558467	-4.5717751999763445	-7.823131460694422																																																																																								
9835	1	-7.45645971089316	-7.661490541872754	2.7102357547613667	0.7244969574692585																																																																																								
8493	3	0.4612253208423435	-6.162329133216055	3.421475343514316	-6.046793816908577	1.2908890399726505	-0.7921044340343365	-6.519152659764936	-1.0013058989126955	-5.363204428389786	0.04103414004312322	1.3215561625557326	-1.6782514231029348																																																																																
9983	3	0.7415106353038862	-4.574957266055701	-7.126288951342047	0.7514441793034582	-3.3177491742209093	3.49196355761314	2.012820615770371	-2.8779680835718247	-4.9181130363932635	0.3943933018325806	-4.397575307926599	3.9122316968192665																																																																																
8845	3	-4.773770338521479	0.23930693429972938	1.0671199946879346	-4.037352640535783	-2.5987985017334756	-6.005647408851729	0.8226263512856824	0.8977833961766329	-3.7929744458792403	-0.37020218877546274	-4.789800756833235	4.676549909061529																																																																																
7248	2	1.8395001048585828	-8.550811854552826	-5.12068309455942	1.0027639893866	6.95719700477976	-14.111325903167408	-0.23994308691524618	-1.7461280981485077																																																																																				
5863	10	-2.080836687757918	1.9432977467198704	-3.8180773038304037	0.46793444057541933	-1.22067348447466	1.6532665056750053	-3.458819734680269	1.438893334134707	-0.2014406964907469	0.5736082173071833	-3.1597869744905407	2.848116565333423	1.3598964489470793	2.580895443207114	-2.929483291088615	-5.962513711678727	-0.7038274832050563	1.2803162459744855	-3.300469312415957	2.1577392453842466	1.1908575729734305	3.0986674516414627	-3.850436651920058	-3.4507785857729023	1.164489483234218	-1.481142027567515	-2.7692832191033694	0.005340530305840549	1.3724495332866935	0.6335095189988853	-2.6017534401095266	-5.56892063936958	0.23784492415536862	-0.5632309621547904	-3.043261630732758	1.9005455068721413	1.34410209319947	2.894421587689952	-3.102620563826751	-5.6651502623234435																																																				
3663	2	0.5148289815034611	-3.3314187893320213	-4.50607439133259	4.956230244376786	-2.61856344575615	-3.474161138194339	0.4871723368698938	3.9497930803124786																																																																																				
3458	2	-5.6917812679919795	0.5872448101168554	-6.207849112582919	5.68752825508276	0.633315999379239	-4.99071722885837	-5.601596729157124	6.1684763386285555																																																																																				
337	3	-5.767795015502094	4.519667161474596	1.1213727751264737	-4.6398479254696285	0.06598672922136456	3.2268112270991094	-5.345184270884125	-1.6168157447524882	-0.15786896433400605	-1.688734962193862	-2.702631544178862	5.394196133595874																																																																																
6110	1	1.3294455597125376	-4.741687474009069	-5.017863125409954	3.9495195582988525																																																																																								
9785	2	4.037575512757544	1.0935017428751124	-5.816465212142222	-5.787267723036341	3.1006149103655534	-5.172668007918888	-4.241612876755384	0.5945232331176619																																																																																				
7770	3	2.1244805489987404	-4.971968141315586	-1.4793738311702784	-0.43490968968377114	-2.4968413727474545	-0.33443026034120127	-4.939800625209964	4.346148195449229	0.07643100291452144	5.082856538592413	-2.284414608612276	-2.17308045661128																																																																																
6972	3	-6.479978564427713	3.3514823588194282	-3.802016512106842	0.8801543271329785	-1.6760998972246484	1.2112583751443022	0.4769547476314714	-4.081161718790636	-1.0878349817071373	1.8519570366836942	0.429540702903229	-4.576005459574398																																																																																
6002	1	5.105423237525524	-4.18878880040886	-5.485669320771133	1.9032358523455009																																																																																								
6996	2	-5.497603003567686	-7.931201855300203	1.1107420649951507	2.9850535244737495	0.9677397393935547	-7.8268682597755825	-3.4996496376633193	3.9298644869058785																																																																																				
