6677	2	-3.9436098414592524	-5.102681392779151	-0.21232961637636139	6.5361105817439755	-6.298108543116991	0.7265961114519079	-4.9224047246543305	4.160570339409826																																																																																												
6422	2	4.695058705805341	2.2969588510558463	-4.571775199855763	-7.823131460694422	1.1511820540753812	-2.613280543355063	1.19749352630695	-10.141987967327257																																																																																												
9835	2	-7.45645971089316	-7.661490541872754	2.7102357547613667	0.7244969574692585	-2.139307282057209	-1.4750753504205478	3.831076386386058	-5.695478597086954																																																																																												
8493	3	1.2908890399723494	-0.7921044340343365	-6.488773223188493	-1.0013058989126857	0.4612253207045165	-6.162329133204526	3.421475709982639	-6.046793816698923	-5.363371426618951	0.04096034967924822	1.321657955332824	-1.6779576417420452																																																																																								
9983	3	0.7415197667792788	-4.574931418180837	-4.287012034762868	0.7514261637497894	-3.3177491742209093	3.49196355761314	2.0128206157703996	-2.8779680835718247	-4.918113036393261	0.39439330183258015	-4.3975752935693135	3.9122316968187256																																																																																								
8845	4	-2.5987985017335293	-6.005647408851732	0.8226263512856932	0.8977833961766372	-4.861079095467735	0.2393014676787861	1.0893265656505478	-4.037332840037641	-3.7929697095631294	-0.37020327545198434	-4.036834501350578	4.676555098003408	-5.488318839076828	2.728867413171244	-4.785868197243056	0.05749403286586286																																																																																				
7248	2	1.8395001048585828	-8.550811854552826	-5.12068309455942	1.0027639893866	6.957197004779761	-14.111325903167447	-0.23994308691524882	-1.746128098148483																																																																																												
5863	10	1.2325444508988028	3.0841744890119274	-3.6864971012671495	-3.8847229273816812	1.3731139437493376	-0.33066990847822914	-2.3552457708018517	-1.2638567556666416	1.3630776590752736	2.4117270621398577	-2.877128747373133	-6.014124025815218	1.370490516798191	1.469196906338519	-2.701985757859983	-6.103098653651621	1.3512952052277598	2.79824451510988	-3.0289387476749	-5.805923158645124	3.8883712559052985	-3.1292306976711965	-2.7572768638739302	0.16678833186003408	3.190785875768998	-3.841747242816434	-2.3370941312389037	0.16196354457374187	1.3681227135071383	1.9374459014417456	-2.774627125677888	-6.083591835511728	-1.078730341987166	2.031026901837034	-4.4725051402604405	0.11070757161651232	3.346805804613008	-4.086452140697333	-2.367395722735546	0.16314898021887508																																																												
3663	2	0.5148289814756839	-3.3314187893320235	-4.506066770713528	4.956230244576652	-2.6185636875648686	-3.474184202002727	0.4871760474766508	3.9497929411893518																																																																																												
3458	2	-5.691781269771202	0.5872448101168554	-5.359734489522774	5.687528254979662	0.6333159993792428	-4.990717228858381	-5.601596727883871	6.168476338628529																																																																																												
337	2	-5.767795015502094	4.519667161474596	1.1213727751264744	-4.63984792546963	0.06598672922135783	3.2268112270991294	-5.345184270878273	-1.616815744752449																																																																																												
6110	2	1.3294455597125376	-4.741687474009069	-5.01786312540949	3.9495195582988525	1.5493470899741562	-7.561102958566199	0.6136156491183486	-1.0423424358140563																																																																																												
9785	2	4.037575749208966	1.0932383334058968	-5.466501431685867	-5.787265116542011	3.1006149103655534	-5.172668007918912	-4.24161287675534	0.5945232331176619																																																																																												
7770	2	2.1244805487234055	-4.971968141268036	-1.4793737471221418	-0.43490968968377114	-2.49619616815307	-0.3345768574052201	-4.791666344242622	4.344751535704019																																																																																												
6972	2	-6.479978564427713	3.3514823588182563	-3.8020165038236464	0.8801543271329785	-2.829778923249033	0.6016364234777563	0.6600211143851635	-4.126232994341855																																																																																												
6002	1	5.105423237525515	-4.18878880040886	-5.485668916416076	1.9032358523455102																																																																																																
6996	2	-5.497603003567686	-7.9312018553002	1.1107420649951543	2.985053524473736	0.9677397393935547	-7.826868259775584	-3.4996496376633077	3.9298644869058785																																																																																												
